JSD,RMSE_Value,Sum_RMSE,CellType,MAE_Value,Sum_MAE,corr,Replicate,Method
0.16108938338085352,0.08703096176739451,0.08589127486437202,'Endothelial',0.03398564220285635,0.03425021423971276,0.9495437949115432,0,CITEgeist
0.16108938338085352,0.08703096176739451,0.08589127486437202,'Myeloid',0.03840864748933992,0.03425021423971276,0.9495437949115432,0,CITEgeist
0.16108938338085352,0.08703096176739451,0.08589127486437202,'Normal Epithelial',0.022555832398603398,0.03425021423971276,0.9495437949115432,0,CITEgeist
0.16108938338085352,0.08703096176739451,0.08589127486437202,'PVL',0.06640247456308508,0.03425021423971276,0.9495437949115432,0,CITEgeist
0.16108938338085352,0.08703096176739451,0.08589127486437202,'Plasmablasts',0.008862745048051847,0.03425021423971276,0.9495437949115432,0,CITEgeist
0.16108938338085352,0.08703096176739451,0.08589127486437202,'T-cells',0.030859500101411846,0.03425021423971276,0.9495437949115432,0,CITEgeist
0.16108938338085352,0.06250659415820818,0.08589127486437202,'B-cells',0.01931895660179428,0.03425021423971276,0.9495437949115432,0,CITEgeist
0.16108938338085352,0.06250659415820818,0.08589127486437202,'CAFs',0.02488765703313059,0.03425021423971276,0.9495437949115432,0,CITEgeist
0.16108938338085352,0.06250659415820818,0.08589127486437202,'Cancer Epithelial',0.06297047271914152,0.03425021423971276,0.9495437949115432,0,CITEgeist
0.16108938338085352,0.06250659415820818,0.08589127486437202,'Endothelial',0.03398564220285635,0.03425021423971276,0.9495437949115432,0,CITEgeist
0.16108938338085352,0.06250659415820818,0.08589127486437202,'Myeloid',0.03840864748933992,0.03425021423971276,0.9495437949115432,0,CITEgeist
0.16108938338085352,0.06250659415820818,0.08589127486437202,'Normal Epithelial',0.022555832398603398,0.03425021423971276,0.9495437949115432,0,CITEgeist
0.16108938338085352,0.06250659415820818,0.08589127486437202,'PVL',0.06640247456308508,0.03425021423971276,0.9495437949115432,0,CITEgeist
0.16108938338085352,0.06250659415820818,0.08589127486437202,'Plasmablasts',0.008862745048051847,0.03425021423971276,0.9495437949115432,0,CITEgeist
0.16108938338085352,0.06250659415820818,0.08589127486437202,'T-cells',0.030859500101411846,0.03425021423971276,0.9495437949115432,0,CITEgeist
0.16108938338085352,0.1313411416564055,0.08589127486437202,'B-cells',0.01931895660179428,0.03425021423971276,0.9495437949115432,0,CITEgeist
0.16108938338085352,0.1313411416564055,0.08589127486437202,'CAFs',0.02488765703313059,0.03425021423971276,0.9495437949115432,0,CITEgeist
0.16108938338085352,0.1313411416564055,0.08589127486437202,'Cancer Epithelial',0.06297047271914152,0.03425021423971276,0.9495437949115432,0,CITEgeist
0.16108938338085352,0.1313411416564055,0.08589127486437202,'Endothelial',0.03398564220285635,0.03425021423971276,0.9495437949115432,0,CITEgeist
0.16108938338085352,0.1313411416564055,0.08589127486437202,'Myeloid',0.03840864748933992,0.03425021423971276,0.9495437949115432,0,CITEgeist
0.16108938338085352,0.1313411416564055,0.08589127486437202,'Normal Epithelial',0.022555832398603398,0.03425021423971276,0.9495437949115432,0,CITEgeist
0.16108938338085352,0.1313411416564055,0.08589127486437202,'PVL',0.06640247456308508,0.03425021423971276,0.9495437949115432,0,CITEgeist
0.16108938338085352,0.1313411416564055,0.08589127486437202,'Plasmablasts',0.008862745048051847,0.03425021423971276,0.9495437949115432,0,CITEgeist
0.16108938338085352,0.1313411416564055,0.08589127486437202,'T-cells',0.030859500101411846,0.03425021423971276,0.9495437949115432,0,CITEgeist
0.16108938338085352,0.03299693801576074,0.08589127486437202,'B-cells',0.01931895660179428,0.03425021423971276,0.9495437949115432,0,CITEgeist
0.16108938338085352,0.03299693801576074,0.08589127486437202,'CAFs',0.02488765703313059,0.03425021423971276,0.9495437949115432,0,CITEgeist
0.16108938338085352,0.03299693801576074,0.08589127486437202,'Cancer Epithelial',0.06297047271914152,0.03425021423971276,0.9495437949115432,0,CITEgeist
0.16108938338085352,0.03299693801576074,0.08589127486437202,'Endothelial',0.03398564220285635,0.03425021423971276,0.9495437949115432,0,CITEgeist
0.16108938338085352,0.03299693801576074,0.08589127486437202,'Myeloid',0.03840864748933992,0.03425021423971276,0.9495437949115432,0,CITEgeist
0.16108938338085352,0.03299693801576074,0.08589127486437202,'Normal Epithelial',0.022555832398603398,0.03425021423971276,0.9495437949115432,0,CITEgeist
0.16108938338085352,0.03299693801576074,0.08589127486437202,'PVL',0.06640247456308508,0.03425021423971276,0.9495437949115432,0,CITEgeist
0.16108938338085352,0.03299693801576074,0.08589127486437202,'Plasmablasts',0.008862745048051847,0.03425021423971276,0.9495437949115432,0,CITEgeist
0.16108938338085352,0.03299693801576074,0.08589127486437202,'T-cells',0.030859500101411846,0.03425021423971276,0.9495437949115432,0,CITEgeist
0.16108938338085352,0.08806851542690423,0.08589127486437202,'B-cells',0.01931895660179428,0.03425021423971276,0.9495437949115432,0,CITEgeist
0.16108938338085352,0.08806851542690423,0.08589127486437202,'CAFs',0.02488765703313059,0.03425021423971276,0.9495437949115432,0,CITEgeist
0.16108938338085352,0.08806851542690423,0.08589127486437202,'Cancer Epithelial',0.06297047271914152,0.03425021423971276,0.9495437949115432,0,CITEgeist
0.16108938338085352,0.08806851542690423,0.08589127486437202,'Endothelial',0.03398564220285635,0.03425021423971276,0.9495437949115432,0,CITEgeist
0.16108938338085352,0.08806851542690423,0.08589127486437202,'Myeloid',0.03840864748933992,0.03425021423971276,0.9495437949115432,0,CITEgeist
0.16108938338085352,0.08806851542690423,0.08589127486437202,'Normal Epithelial',0.022555832398603398,0.03425021423971276,0.9495437949115432,0,CITEgeist
0.16108938338085352,0.08806851542690423,0.08589127486437202,'PVL',0.06640247456308508,0.03425021423971276,0.9495437949115432,0,CITEgeist
0.16108938338085352,0.08806851542690423,0.08589127486437202,'Plasmablasts',0.008862745048051847,0.03425021423971276,0.9495437949115432,0,CITEgeist
0.16108938338085352,0.08806851542690423,0.08589127486437202,'T-cells',0.030859500101411846,0.03425021423971276,0.9495437949115432,0,CITEgeist
0.15620941708946198,0.059122882688080934,0.0908196924473939,'B-cells',0.02067601134934087,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.059122882688080934,0.0908196924473939,'CAFs',0.0243745620540771,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.059122882688080934,0.0908196924473939,'Cancer Epithelial',0.0259129350092399,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.059122882688080934,0.0908196924473939,'Endothelial',0.045157577060382696,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.059122882688080934,0.0908196924473939,'Myeloid',0.03449755299460475,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.059122882688080934,0.0908196924473939,'Normal Epithelial',0.036723992436148024,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.059122882688080934,0.0908196924473939,'PVL',0.07623957225318388,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.059122882688080934,0.0908196924473939,'Plasmablasts',0.020254864536548997,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.059122882688080934,0.0908196924473939,'T-cells',0.038143671499550336,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.06378072852491604,0.0908196924473939,'B-cells',0.02067601134934087,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.06378072852491604,0.0908196924473939,'CAFs',0.0243745620540771,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.06378072852491604,0.0908196924473939,'Cancer Epithelial',0.0259129350092399,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.06378072852491604,0.0908196924473939,'Endothelial',0.045157577060382696,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.06378072852491604,0.0908196924473939,'Myeloid',0.03449755299460475,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.06378072852491604,0.0908196924473939,'Normal Epithelial',0.036723992436148024,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.06378072852491604,0.0908196924473939,'PVL',0.07623957225318388,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.06378072852491604,0.0908196924473939,'Plasmablasts',0.020254864536548997,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.06378072852491604,0.0908196924473939,'T-cells',0.038143671499550336,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.07125224036372896,0.0908196924473939,'B-cells',0.02067601134934087,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.07125224036372896,0.0908196924473939,'CAFs',0.0243745620540771,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.07125224036372896,0.0908196924473939,'Cancer Epithelial',0.0259129350092399,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.07125224036372896,0.0908196924473939,'Endothelial',0.045157577060382696,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.07125224036372896,0.0908196924473939,'Myeloid',0.03449755299460475,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.07125224036372896,0.0908196924473939,'Normal Epithelial',0.036723992436148024,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.07125224036372896,0.0908196924473939,'PVL',0.07623957225318388,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.07125224036372896,0.0908196924473939,'Plasmablasts',0.020254864536548997,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.07125224036372896,0.0908196924473939,'T-cells',0.038143671499550336,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.10487263766421227,0.0908196924473939,'B-cells',0.02067601134934087,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.10487263766421227,0.0908196924473939,'CAFs',0.0243745620540771,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.10487263766421227,0.0908196924473939,'Cancer Epithelial',0.0259129350092399,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.10487263766421227,0.0908196924473939,'Endothelial',0.045157577060382696,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.10487263766421227,0.0908196924473939,'Myeloid',0.03449755299460475,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.10487263766421227,0.0908196924473939,'Normal Epithelial',0.036723992436148024,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.10487263766421227,0.0908196924473939,'PVL',0.07623957225318388,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.10487263766421227,0.0908196924473939,'Plasmablasts',0.020254864536548997,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.10487263766421227,0.0908196924473939,'T-cells',0.038143671499550336,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.09293477835680718,0.0908196924473939,'B-cells',0.02067601134934087,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.09293477835680718,0.0908196924473939,'CAFs',0.0243745620540771,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.09293477835680718,0.0908196924473939,'Cancer Epithelial',0.0259129350092399,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.09293477835680718,0.0908196924473939,'Endothelial',0.045157577060382696,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.09293477835680718,0.0908196924473939,'Myeloid',0.03449755299460475,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.09293477835680718,0.0908196924473939,'Normal Epithelial',0.036723992436148024,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.09293477835680718,0.0908196924473939,'PVL',0.07623957225318388,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.09293477835680718,0.0908196924473939,'Plasmablasts',0.020254864536548997,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.09293477835680718,0.0908196924473939,'T-cells',0.038143671499550336,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.08755470638427668,0.0908196924473939,'B-cells',0.02067601134934087,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.08755470638427668,0.0908196924473939,'CAFs',0.0243745620540771,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.08755470638427668,0.0908196924473939,'Cancer Epithelial',0.0259129350092399,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.08755470638427668,0.0908196924473939,'Endothelial',0.045157577060382696,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.08755470638427668,0.0908196924473939,'Myeloid',0.03449755299460475,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.08755470638427668,0.0908196924473939,'Normal Epithelial',0.036723992436148024,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.08755470638427668,0.0908196924473939,'PVL',0.07623957225318388,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.08755470638427668,0.0908196924473939,'Plasmablasts',0.020254864536548997,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.08755470638427668,0.0908196924473939,'T-cells',0.038143671499550336,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.14729767223282225,0.0908196924473939,'B-cells',0.02067601134934087,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.14729767223282225,0.0908196924473939,'CAFs',0.0243745620540771,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.14729767223282225,0.0908196924473939,'Cancer Epithelial',0.0259129350092399,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.14729767223282225,0.0908196924473939,'Endothelial',0.045157577060382696,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.14729767223282225,0.0908196924473939,'Myeloid',0.03449755299460475,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.14729767223282225,0.0908196924473939,'Normal Epithelial',0.036723992436148024,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.14729767223282225,0.0908196924473939,'PVL',0.07623957225318388,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.14729767223282225,0.0908196924473939,'Plasmablasts',0.020254864536548997,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.14729767223282225,0.0908196924473939,'T-cells',0.038143671499550336,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.06041616125149225,0.0908196924473939,'B-cells',0.02067601134934087,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.06041616125149225,0.0908196924473939,'CAFs',0.0243745620540771,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.06041616125149225,0.0908196924473939,'Cancer Epithelial',0.0259129350092399,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.06041616125149225,0.0908196924473939,'Endothelial',0.045157577060382696,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.06041616125149225,0.0908196924473939,'Myeloid',0.03449755299460475,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.06041616125149225,0.0908196924473939,'Normal Epithelial',0.036723992436148024,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.06041616125149225,0.0908196924473939,'PVL',0.07623957225318388,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.06041616125149225,0.0908196924473939,'Plasmablasts',0.020254864536548997,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.06041616125149225,0.0908196924473939,'T-cells',0.038143671499550336,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.09458268301489199,0.0908196924473939,'B-cells',0.02067601134934087,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.09458268301489199,0.0908196924473939,'CAFs',0.0243745620540771,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.09458268301489199,0.0908196924473939,'Cancer Epithelial',0.0259129350092399,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.09458268301489199,0.0908196924473939,'Endothelial',0.045157577060382696,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.09458268301489199,0.0908196924473939,'Myeloid',0.03449755299460475,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.09458268301489199,0.0908196924473939,'Normal Epithelial',0.036723992436148024,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.09458268301489199,0.0908196924473939,'PVL',0.07623957225318388,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.09458268301489199,0.0908196924473939,'Plasmablasts',0.020254864536548997,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.15620941708946198,0.09458268301489199,0.0908196924473939,'T-cells',0.038143671499550336,0.03577563768811961,0.9449116072326496,1,CITEgeist
0.14121995781041155,0.08310607167781894,0.08659163450817609,'B-cells',0.030606017721621186,0.03355068118747108,0.9503552455667286,2,CITEgeist
0.14121995781041155,0.08310607167781894,0.08659163450817609,'CAFs',0.027154834392876914,0.03355068118747108,0.9503552455667286,2,CITEgeist
0.14121995781041155,0.08310607167781894,0.08659163450817609,'Cancer Epithelial',0.02909837152682872,0.03355068118747108,0.9503552455667286,2,CITEgeist
0.14121995781041155,0.08310607167781894,0.08659163450817609,'Endothelial',0.041261643028849965,0.03355068118747108,0.9503552455667286,2,CITEgeist
0.14121995781041155,0.08310607167781894,0.08659163450817609,'Myeloid',0.02603577369521198,0.03355068118747108,0.9503552455667286,2,CITEgeist
0.14121995781041155,0.08310607167781894,0.08659163450817609,'Normal Epithelial',0.027941988306689976,0.03355068118747108,0.9503552455667286,2,CITEgeist
0.14121995781041155,0.08310607167781894,0.08659163450817609,'PVL',0.07819550994264593,0.03355068118747108,0.9503552455667286,2,CITEgeist
0.14121995781041155,0.08310607167781894,0.08659163450817609,'Plasmablasts',0.00955470978438784,0.03355068118747108,0.9503552455667286,2,CITEgeist
0.14121995781041155,0.08310607167781894,0.08659163450817609,'T-cells',0.032107282288127155,0.03355068118747108,0.9503552455667286,2,CITEgeist
0.14121995781041155,0.07404636408103332,0.08659163450817609,'B-cells',0.030606017721621186,0.03355068118747108,0.9503552455667286,2,CITEgeist
0.14121995781041155,0.07404636408103332,0.08659163450817609,'CAFs',0.027154834392876914,0.03355068118747108,0.9503552455667286,2,CITEgeist
0.14121995781041155,0.07404636408103332,0.08659163450817609,'Cancer Epithelial',0.02909837152682872,0.03355068118747108,0.9503552455667286,2,CITEgeist
0.14121995781041155,0.07404636408103332,0.08659163450817609,'Endothelial',0.041261643028849965,0.03355068118747108,0.9503552455667286,2,CITEgeist
0.14121995781041155,0.07404636408103332,0.08659163450817609,'Myeloid',0.02603577369521198,0.03355068118747108,0.9503552455667286,2,CITEgeist
0.14121995781041155,0.07404636408103332,0.08659163450817609,'Normal Epithelial',0.027941988306689976,0.03355068118747108,0.9503552455667286,2,CITEgeist
0.14121995781041155,0.07404636408103332,0.08659163450817609,'PVL',0.07819550994264593,0.03355068118747108,0.9503552455667286,2,CITEgeist
0.14121995781041155,0.07404636408103332,0.08659163450817609,'Plasmablasts',0.00955470978438784,0.03355068118747108,0.9503552455667286,2,CITEgeist
0.14121995781041155,0.07404636408103332,0.08659163450817609,'T-cells',0.032107282288127155,0.03355068118747108,0.9503552455667286,2,CITEgeist
0.14121995781041155,0.07387269090574204,0.08659163450817609,'B-cells',0.030606017721621186,0.03355068118747108,0.9503552455667286,2,CITEgeist
0.14121995781041155,0.07387269090574204,0.08659163450817609,'CAFs',0.027154834392876914,0.03355068118747108,0.9503552455667286,2,CITEgeist
0.14121995781041155,0.07387269090574204,0.08659163450817609,'Cancer Epithelial',0.02909837152682872,0.03355068118747108,0.9503552455667286,2,CITEgeist
0.14121995781041155,0.07387269090574204,0.08659163450817609,'Endothelial',0.041261643028849965,0.03355068118747108,0.9503552455667286,2,CITEgeist
0.14121995781041155,0.07387269090574204,0.08659163450817609,'Myeloid',0.02603577369521198,0.03355068118747108,0.9503552455667286,2,CITEgeist
0.14121995781041155,0.07387269090574204,0.08659163450817609,'Normal Epithelial',0.027941988306689976,0.03355068118747108,0.9503552455667286,2,CITEgeist
0.14121995781041155,0.07387269090574204,0.08659163450817609,'PVL',0.07819550994264593,0.03355068118747108,0.9503552455667286,2,CITEgeist
0.14121995781041155,0.07387269090574204,0.08659163450817609,'Plasmablasts',0.00955470978438784,0.03355068118747108,0.9503552455667286,2,CITEgeist
0.14121995781041155,0.07387269090574204,0.08659163450817609,'T-cells',0.032107282288127155,0.03355068118747108,0.9503552455667286,2,CITEgeist
0.14121995781041155,0.09245486018773928,0.08659163450817609,'B-cells',0.030606017721621186,0.03355068118747108,0.9503552455667286,2,CITEgeist
0.14121995781041155,0.09245486018773928,0.08659163450817609,'CAFs',0.027154834392876914,0.03355068118747108,0.9503552455667286,2,CITEgeist
0.14121995781041155,0.09245486018773928,0.08659163450817609,'Cancer Epithelial',0.02909837152682872,0.03355068118747108,0.9503552455667286,2,CITEgeist
0.14121995781041155,0.09245486018773928,0.08659163450817609,'Endothelial',0.041261643028849965,0.03355068118747108,0.9503552455667286,2,CITEgeist
0.14121995781041155,0.09245486018773928,0.08659163450817609,'Myeloid',0.02603577369521198,0.03355068118747108,0.9503552455667286,2,CITEgeist
0.14121995781041155,0.09245486018773928,0.08659163450817609,'Normal Epithelial',0.027941988306689976,0.03355068118747108,0.9503552455667286,2,CITEgeist
0.14121995781041155,0.09245486018773928,0.08659163450817609,'PVL',0.07819550994264593,0.03355068118747108,0.9503552455667286,2,CITEgeist
0.14121995781041155,0.09245486018773928,0.08659163450817609,'Plasmablasts',0.00955470978438784,0.03355068118747108,0.9503552455667286,2,CITEgeist
