marker_a,marker_b,colocalization_score,jaccard_index,co_occurrence_spots,co_occurrence_fraction,pearson_r,spearman_rho,correlation_pvalue,neighbor_enrichment_ab,neighbor_enrichment_ba,neighbor_enrichment_pvalue,mutual_neighbor_enrichment
CD16,PCNA,0.6298053427358713,0.21432575412535473,12235,0.08702486627973142,0.03295558760791497,0.19126425480427067,4.2939530410083003e-35,1.6484835027610234,1.6749554208879196,0.005,1.6617194618244715
E-Cadherin,PTEN,0.6277587692509798,0.1513960669055364,9169,0.0652170820530329,0.016933734133132185,0.1691626143484466,2.1558948469889112e-10,1.1282028024272006,1.1703087830185934,0.005,1.149255792722897
CD138,CD31,0.6268067219959452,0.12421677476091018,4520,0.03214976670080801,0.22414733198544537,0.25227498640685925,0.0,1.8728822250694295,1.9297945361471227,0.005,1.901338380608276
CD68,PD-L1,0.6248475652063459,0.1584137751108792,6072,0.043188801638784566,0.17664742415983387,0.2603052497623864,0.0,1.7616685322586623,1.7471152306419881,0.005,1.7543918814503252
alphaSMA,Vimentin,0.6242150135540867,0.2753242397137746,14775,0.10509132809832708,0.14810320987230427,0.3140393382403919,0.0,1.3228241991401464,1.3450194510675901,0.005,1.3339218251038683
CD11c,CD45,0.6240129942624275,0.18346880181163816,9074,0.06454136792989644,0.1666885578009265,0.2339462528149888,0.0,1.358478940297921,1.325078382836361,0.005,1.341778661567141
PD-L1,PD-1,0.6229334877230643,0.14526226734348563,3434,0.02442528735632184,0.2566472251951685,0.2058178288667083,0.0,1.6209123824411082,1.591734370093461,0.005,1.6063233762672846
PD-1,PCNA,0.6227306907349008,0.156427294200755,7086,0.05040116080573575,0.17278958946101533,0.14216331025564827,0.0,1.3893246554029208,1.4317008693831748,0.005,1.4105127623930478
CD11c,HLA-DR,0.6226948154832814,0.2113689959041827,10218,0.07267838852850803,0.1930321563223812,0.2550953644394064,0.0,1.3042851352854146,1.3073883567904687,0.005,1.3058367460379416
PD-L1,HLA-DR,0.6194982420022097,0.14982343165766515,5770,0.041040742005235005,0.15462044220009688,0.2412087193130484,0.0,1.7269574365029916,1.727938678716951,0.005,1.7274480576099713
CD3E,VISTA,0.6165987558042578,0.2038402936491447,11773,0.0837387618072152,0.04909948700377601,0.29782490208528434,8.898756328482531e-76,1.238396391735811,1.2628517440243088,0.005,1.25062406788006
CD68,PCNA,0.6165202531093528,0.18836404548011523,11050,0.07859622169113463,0.017207014902054795,0.1719575988243585,1.1016979186489155e-10,1.454534301670556,1.4692696613940626,0.005,1.4619019815323093
PCNA,HLA-DR,0.6126273812502678,0.17246782128175753,10237,0.07281353135313531,0.03832342406860325,0.15753167072323698,7.453851819879821e-47,1.335822539235646,1.318551708065635,0.005,1.3271871236506405
CD11c,CD45RO,0.6081006847121284,0.17842534746952646,8768,0.06236485717537271,0.116596543675438,0.20113367731860257,0.0,1.370988385313633,1.3489815934536054,0.005,1.3599849893836193
CD3E,PD-1,0.6071632510078375,0.22140451252710747,9597,0.0682613519972687,0.18431601487590205,0.34317107649830914,0.0,1.1922269223651696,1.2036005882828325,0.005,1.197913755324001
PanCK,Vimentin,0.6066438242336858,0.1542609752392526,6093,0.04333817002389894,0.21724646114358323,0.21740702162048633,0.0,1.6376540657490095,1.5548142439045562,0.005,1.5962341548267829
LAG-3,PCNA,0.6047025081753363,0.18877081743282648,9646,0.06860987822920223,0.14064471366297723,0.14497284808992034,0.0,1.4721154398264538,1.5121257837390887,0.005,1.4921206117827712
CD11c,E-Cadherin,0.6045601198623887,0.2033817821455116,9851,0.07006799817912826,0.13928313615803856,0.205040248206618,0.0,1.2997470626180667,1.3004573632578351,0.005,1.300102212937951
LAG-3,CD45,0.6040005512447104,0.24103209565764633,11873,0.08445003983156936,0.20358436557233872,0.3060331717490757,0.0,1.1123814016457243,1.0998103258833936,0.005,1.1060958637645588
CD45RO,HLA-DR,0.6031820748619275,0.15128728648971665,9114,0.0648258791396381,0.026570797982135116,0.1658961716801155,2.1785686764666665e-23,1.1786730868784892,1.2047923808437306,0.005,1.19173273386111
PD-L1,E-Cadherin,0.6013453548831103,0.1366841439161092,5292,0.037640833048822125,0.11834036538331304,0.2057278165450637,0.0,1.663538965312492,1.6614737941952524,0.005,1.6625063797538722
CD16,PTEN,0.6013154134718088,0.16272051222196285,9759,0.06941362239672243,0.007873574988039415,0.1014835235828007,0.0031545343923081517,1.3602901057929662,1.3978844749810098,0.005,1.379087290386988
LAG-3,CD16,0.6003458439107299,0.21778435568711374,10889,0.07745106407192444,0.04187165968580601,0.20011276283791885,1.359125164408673e-55,1.60053074654422,1.6215575090109067,0.005,1.6110441277775633
VISTA,CD45,0.6003387379676955,0.18481695963374845,10819,0.07695316945487653,0.10590502271074917,0.24419986091973972,0.0,1.0515071158694231,1.031694417859342,0.005,1.0416007668643825
PD-L1,CD45RO,0.5997568794401162,0.12375727605213002,4805,0.034176909070217365,0.13351263509863465,0.217218833741525,0.0,1.4437353049458288,1.411622891196957,0.005,1.427679098071393
CD138,CD3E,0.5982133965169685,0.096271079091125,3648,0.025947422328439742,0.16989027766197712,0.19353801657360123,0.0,1.5946653262250556,1.5889514737419164,0.005,1.591808399983486
CD16,PD-1,0.597933767773069,0.14000477461640298,6451,0.04588454535108683,0.05506656710520257,0.11233066936781845,7.453077548996707e-95,1.4895410011947243,1.463200927905283,0.005,1.4763709645500036
CD8A,PCNA,0.5972078327447083,0.169543317662861,10098,0.07182485489928303,0.12659025064557053,0.09492556273248255,1.0307450627080469e-278,1.112325000721083,1.1493293523087658,0.005,1.1308271765149245
CD68,PTEN,0.5959704014693457,0.15378920003948798,9347,0.06648315693638329,0.0004236922217643191,0.10881430556390473,0.8737756033396662,1.2468043243080946,1.278550809524921,0.005,1.2626775669165078
HLA-DR,Vimentin,0.5932316297527639,0.14639529180971064,8955,0.06369494708091498,0.02143379566857736,0.0489734156297963,9.162855392858771e-16,1.1053857599132018,1.1262451158494062,0.005,1.115815437881304
PD-1,E-Cadherin,0.5911530897148091,0.1267052767052767,5907,0.04201519289860021,0.07583155908947686,0.13620762375871281,2.441726227733456e-178,1.290427790913122,1.3077002188330942,0.005,1.2990640048731081
CD16,CD45,0.5902726353410488,0.1445553658216209,8804,0.06262091726414021,0.16849591790934348,0.13434248850811845,0.0,0.9268898465932158,0.9016984292429108,1.0,0.9142941379180634
alphaSMA,PTEN,0.5901740496078622,0.18092719352831363,10467,0.07444947080914988,0.10651014382705758,0.16784546380555873,0.0,1.0880730844596844,1.1223682273292017,0.005,1.105220655894443
PD-L1,CD45,0.5893282121631117,0.10414171656686627,4174,0.029688744736542618,0.1475068014878321,0.1696304396364204,0.0,1.2884781695900562,1.2535006519174816,0.005,1.270989410753769
CD163,PTEN,0.5861234870267026,0.13589157413455258,8322,0.05919255718675316,-0.0015559213880095395,0.04995934549296058,0.5596259275027131,1.2037342789681056,1.2428860935850232,0.005,1.2233101862765645
PD-L1,CD8A,0.5850713060184363,0.09892206665840664,3992,0.02839421873221805,0.15077150450125257,0.1420202637538404,0.0,1.2705715288932038,1.2401229809067138,0.005,1.255347254899959
Beta-catenin,PTEN,0.5848211176590049,0.19389897492898606,7850,0.05583532491180152,0.13269652164670187,0.24506132063179872,0.0,1.2870989672424324,1.322163873806824,0.005,1.304631420524628
CD31,PTEN,0.5847718809225381,0.2219839330602774,12628,0.08982018891544327,0.1168907139571896,0.15725405693530922,0.0,1.1886765827667634,1.2316679990816808,0.005,1.210172290924222
LAG-3,PD-L1,0.5846048297818472,0.1470654883299343,4543,0.03231336064640947,0.09020012001651596,0.2152122628804985,9.39286944627323e-252,1.6174066154089444,1.6429749029988079,0.005,1.630190759203876
LAG-3,E-Cadherin,0.5843430341570235,0.20076123612124558,10180,0.07240810287925344,0.05358574806590255,0.20937779928488673,6.464910727576479e-90,1.321608246834191,1.3337005310150116,0.005,1.3276543889246013
CD4,CD11c,0.5838689782274272,0.1965789149451723,9573,0.0680906452714237,0.09644294451972683,0.18005817910755723,1.1467059604459826e-287,1.3839022110689703,1.4054617480863938,0.005,1.394681979577682
PanCK,PCNA,0.5822899863982424,0.14595625635808748,5739,0.040820245817685216,0.06067549050636046,0.22914992874257317,8.805155558602207e-115,1.9591044571617537,1.8638615856446954,0.005,1.9114830214032246
CD16,Vimentin,0.58228877842857,0.15134083829177036,9182,0.06530954819619893,-0.021852601857255256,0.005892415633503873,0.02714710099698521,1.2654428932800565,1.2918672765796304,0.005,1.2786550849298435
HLA-DR,PTEN,0.5816867811096385,0.12300880696857404,7668,0.054540798907476956,-0.030056640166538747,0.019832532429035345,1.0300359661092246e-13,1.0566877128355125,1.0917025519074335,0.005,1.074195132371473
LAG-3,HLA-DR,0.5813791675196871,0.16902727602882428,8843,0.06289831569363832,0.026775796070676646,0.16527476902441213,1.0018408220288468e-23,1.327977246967113,1.3483492354767959,0.005,1.3381632412219544
CD4,VISTA,0.5810365868456133,0.19592571438461673,11320,0.08051667235689086,0.026980889284431694,0.2050791754025562,4.5784714103537445e-24,1.208559759986822,1.2248306307475785,0.005,1.2166951953672003
Beta-catenin,CD31,0.580768982083209,0.16568811362584354,6801,0.04837401843632639,0.1787273044084674,0.21544463486602305,0.0,1.1599665366444838,1.177522346574912,0.005,1.168744441609698
CD68,Vimentin,0.5789748060123889,0.14908965991068363,9114,0.0648258791396381,-0.016996838800707386,0.02188788127880726,1.8479803719943226e-10,1.1757883861711318,1.1936056641392825,0.005,1.1846970251552071
CD163,PCNA,0.5787318897230858,0.16064385102133302,9571,0.06807641971093661,-0.02575367198450662,0.0799022861275792,4.546103220955301e-22,1.319340518142357,1.33970235686547,0.005,1.3295214375039135
CD4,CD8A,0.5783368911448216,0.17386623603821827,10336,0.07351769659724593,-0.014483655446421608,0.1485369976654769,5.6048547981410554e-08,1.3918999123667506,1.388912738343573,0.005,1.390406325355162
PD-1,HLA-DR,0.5766153250416693,0.09178883811335581,4439,0.03157363150108114,0.012799329810855981,0.0903379591988577,1.5918984709683633e-06,1.2652571344060373,1.29065526313417,0.005,1.2779561987701036
LAG-3,CD68,0.5765356935632291,0.16442130465350485,8653,0.061546887447365424,-0.011037039581561575,0.125700586440519,3.49593883649136e-05,1.4304409837872538,1.4596600993758873,0.005,1.4450505415815704
LAG-3,GranzymeB,0.5761401320178683,0.07858645961831508,2166,0.015406282007511096,0.16331882658529306,0.20059036396376548,0.0,1.6041132822326958,1.6056180789327263,0.005,1.604865680582711
CD11c,PD-L1,0.5761087556739248,0.12065258199938564,3535,0.02514367816091954,0.11725174972589782,0.15966280158240936,0.0,1.5622436355906832,1.578197150261808,0.005,1.5702203929262457
Vimentin,CD45,0.5751185058198336,0.12692517925468635,7895,0.0561554000227609,-0.07701450336830956,-0.009978992379066416,0.00018274840580846042,0.9590014008035428,0.9214916472402962,1.0,0.9402465240219195
VISTA,CD45RO,0.573225393292474,0.16852538165992315,9913,0.07050899055422784,0.004487393780316212,0.2059580745650939,0.09245861104121983,1.1601204799310436,1.143432152302721,0.005,1.1517763161168824
CD16,CD45RO,0.5726990980867319,0.16954460809209412,10015,0.07123449413906909,0.04833485086418661,0.1542741018858567,1.7217209096137563e-73,1.1506371584645705,1.1210846956542362,0.005,1.1358609270594033
CD45RO,PCNA,0.5722894263100902,0.1643837930044419,9733,0.06922869011039035,0.06174802523929278,0.05858880327615941,3.842371776933387e-107,1.1026392779877567,1.13699149998005,0.005,1.1198153889839033
VISTA,CD8A,0.569764425834271,0.16084442067259477,9623,0.06844628428360078,-0.02225630008571732,0.17288671447327758,7.055843661227106e-17,1.201832613729906,1.1838214876747326,0.005,1.1928270507023193
LAG-3,CD3E,0.569560086252991,0.2054942677914774,10450,0.07432855354500967,0.11046156225456358,0.2744183699598811,0.0,1.0429822151764545,1.0215308223757034,0.005,1.0322565187760788
CD3E,CD31,0.5691084950988589,0.14322053369219157,8727,0.0620732331853875,0.14369207400664102,0.005333657836613278,0.04551285214293134,0.963972491868394,1.0108108567877694,1.0,0.9873916743280817
PD-1,Vimentin,0.5684246368829304,0.10181772752826534,4890,0.034781495390918404,0.033826351196658326,0.04125003019381384,6.988832743075394e-37,1.1408479060308534,1.1842467945114947,0.005,1.162547350271174
Beta-catenin,Vimentin,0.5682348717595014,0.1376816698363504,5864,0.04170934334812792,0.10217710378278028,0.14938837865108182,8e-323,1.204244911184867,1.220816813434548,0.005,1.2125308623097075
CD31,Vimentin,0.5679810318723046,0.1716554775966214,10202,0.07256458404461136,0.06360462629347637,0.06861326552791236,5.8581004989941136e-126,1.117274795076491,1.1483894618496513,0.005,1.1328321284630711
PCNA,CD45,0.566029938284895,0.13371903520208606,8205,0.05836036189825879,0.0015828243901993594,0.029576525874062606,0.5528568909408696,1.0043927651586158,0.9715666364957927,1.0,0.9879797008272042
CD16,CD31,0.5658763224920056,0.20641834210251228,11848,0.08427222032548082,-0.009484182804380058,0.1763514096472751,0.0003762582901052406,1.3754417348970165,1.340616466228804,0.005,1.3580291005629102
VISTA,PTEN,0.5657830084989542,0.12441253686837585,7677,0.05460481392966883,0.012067055004585854,0.044064800166256995,6.0470043827144e-06,0.9785871655567895,1.020474098290262,1.0,0.9995306319235258
CD31,PCNA,0.5653866497070387,0.1704635918630058,10064,0.07158302037100261,0.01589795353680571,0.08705936715290448,2.5015218932699953e-09,1.2270012617289427,1.2658490000675537,0.005,1.2464251308982481
PanCK,E-Cadherin,0.5648992314476111,0.08296995543629307,3463,0.024631557983384546,0.04751223895262239,0.11973511897205093,4.528453653551918e-71,1.5783049469277548,1.4572121270321656,0.005,1.5177585369799602
CD68,CD45,0.5648863837950793,0.11239824174429122,7083,0.05037982246500512,0.06025114248550046,0.07272578598687257,3.3120938026684494e-113,0.9203677015989256,0.8896056168223977,1.0,0.9049866592106617
CD4,CD45RA,0.5647845452890581,0.1743820149090481,10363,0.07370974166382155,0.02681028079882844,0.15678337007928558,8.786091272743712e-24,1.258747608697192,1.24606968598492,0.005,1.252408647341056
GranzymeB,PD-1,0.564717598636272,0.0966384398255068,1883,0.013393365198588825,0.09677234702431331,0.20503613406300125,1.249248770863898e-289,1.5072017139878433,1.5042527769618448,0.005,1.505727245474844
Ki-67,PCNA,0.5645443488561979,0.14471399109953326,5333,0.03793245703880733,0.09326900762291644,0.2300256502101973,4.200389050986347e-269,1.6293896136335704,1.6291042251954955,0.005,1.629246919414533
CD68,PD-1,0.5640044263426499,0.0900776567038128,4373,0.0311041880050074,-0.030272611454951838,0.031683221482634756,7.133532793126823e-30,1.3504238664422605,1.3172102080164552,0.005,1.3338170372293578
VISTA,HLA-DR,0.5637907532883584,0.20311416285199058,11714,0.08331910777284625,0.10978571838220037,0.08937481687587709,3.4516635159151395e-247,1.0220454624360273,1.0323955856468894,0.005,1.0272205240414585
CD3E,CD45RA,0.5614468594319806,0.18616239590547456,11021,0.07838995106407193,0.006734526068415787,0.22194614029585277,0.011564657205412932,1.1390468999147678,1.1318468851351764,0.005,1.135446892524972
GranzymeB,CD8A,0.5610496809280109,0.06551771680683854,2376,0.01689996585865483,0.07210839538290932,0.1640735697212149,2.0770346011244057e-161,1.3891619008528284,1.3777139976517898,0.005,1.383437949252309
CD16,CD8A,0.560735035183436,0.1537736784687097,9303,0.06617019460566746,-0.005544998254436497,0.06578706816146022,0.03760560116793066,1.1320080479566046,1.1026357222409666,0.005,1.1173218850987856
CD68,VISTA,0.5601423514598887,0.2177584666327943,12429,0.08840474564697849,0.06970428163953873,0.19705858570400261,6.208898034334046e-151,1.068520900956092,1.0464400139032926,0.005,1.0574804574296923
CD163,VISTA,0.5599183675130147,0.20470748584608933,11715,0.08332622055308979,0.04714315399236706,0.16819556027638496,5.3488215951999686e-70,1.0849806196000364,1.068944869019192,0.005,1.0769627443096144
CD11c,VISTA,0.5597573338468349,0.18426915765590826,9015,0.06412171389552748,0.07154804862229551,0.1790156512141491,6.180896406043019e-159,1.1514078728637709,1.152657730142869,0.005,1.1520328015033199
LAG-3,Vimentin,0.5593828401882395,0.14744490009924535,7874,0.056006031637646524,0.03954042201396205,0.08317531856401844,9.154382305220924e-50,1.1572431539509063,1.1961066728177738,0.005,1.17667491338434
CD20,HLA-DR,0.559288854826488,0.12678637452376743,7887,0.056098497780812565,0.04733945760626675,0.1600437541772436,1.442027152701931e-70,0.8735246503115109,0.8827197269544638,1.0,0.8781221886329873
CD31,VISTA,0.5579222109550782,0.19681756592433033,11330,0.08058780015932628,0.035820095327177955,0.16161214804646892,3.7629812105689197e-41,1.1433033911401917,1.129370491782877,0.005,1.1363369414615345
CD8A,HLA-DR,0.5545586528581115,0.12185008485158977,7611,0.054135370433595086,-0.03588914850303296,0.04491596280779822,2.6505706271416837e-41,1.0437660369764075,1.0685732516048425,0.005,1.056169644290625
GranzymeB,CD45RO,0.553835944913044,0.058854733785632524,2108,0.014993740753385684,0.04278063409529904,0.12929631441960304,5.897954935960692e-58,1.3706055654505171,1.3624326499632675,0.005,1.3665191077068923
CD16,VISTA,0.5534804112661903,0.196095737500649,11331,0.08059491293956982,0.06337725116538433,0.14267103429203765,4.511444914262079e-125,1.0834062800511501,1.0632974155804003,0.005,1.073351847815775
Beta-catenin,alphaSMA,0.5534166929853033,0.11479640604090996,4804,0.034169796289973825,0.0679278925938461,0.10383475666723732,2.0120100150997585e-143,1.1643471923288402,1.1601487996912958,0.005,1.162247996010068
VISTA,Vimentin,0.5532934348565904,0.14995036399735276,9063,0.06446312734721749,0.05073416575729828,0.04037679312231474,8.105876753293802e-52,0.9645941611886216,0.990961535702251,1.0,0.9777778484454362
CD163,Vimentin,0.5529481727163661,0.12608274078862314,7802,0.055493911460111525,-0.04427373479132593,-0.05035569222970213,6.028714285501573e-62,1.1015782496766908,1.1271758768693547,0.005,1.1143770632730228
CD8A,Vimentin,0.5524866542843965,0.13421886109495185,8306,0.059078752702856493,0.009619821087182182,-0.018989821472210337,0.000309684883926103,0.9436355250168487,0.9866314743748796,1.0,0.9651334996958641
PD-L1,PCNA,0.5520688175244662,0.06377767538860732,2630,0.018706612040514395,0.011545772240693678,0.04312003821596398,1.4960962789126811e-05,1.5816395493632425,1.6106998468780416,0.005,1.596169698120642
CD3E,PCNA,0.5519841314483122,0.14699254921955954,8937,0.06356691703653124,0.03502745128532914,0.04549792312281029,2.0030683211238128e-39,0.9400635591071023,0.9735163790049601,1.0,0.9567899690560312
LAG-3,CD163,0.5511975744371325,0.1527814695272451,8047,0.05723654261977922,-0.014953042264679377,0.07959484570406491,2.05867858251904e-08,1.3210896187820673,1.3391824758614905,0.005,1.330136047321779
GranzymeB,CD45,0.5511073553950101,0.046504683046016015,1713,0.012184192557186753,0.04776672388827076,0.10813904562284445,8.160720385133257e-72,1.2345595354331595,1.2203053842583722,0.005,1.2274324598457658
PanCK,CD68,0.5510468842235706,0.0859334063735531,3608,0.025662911118698076,-0.009717111577024205,0.08599791261387284,0.0002689108288460858,1.7973686479240636,1.6568588231058483,0.005,1.727113735514956
CD16,CD11c,0.5490934219237797,0.17025377449405718,8480,0.06031637646523273,0.07178705515646196,0.1264000520045685,5.474614485079115e-160,1.0646756347177282,1.0443753686745818,0.005,1.054525501696155
PD-1,PTEN,0.549058785320126,0.06484207978701949,3215,0.02286758848298623,-0.013930800024262533,-0.024992366745640714,1.7543589248928354e-07,1.0516147870520656,1.1107367070121086,0.005,1.081175747032087
CD68,CD11c,0.5487742273583034,0.17381128603148566,8689,0.06180294753613293,0.028365135395530847,0.1670486434168554,1.9893069362767103e-26,1.0872199966935667,1.0654130646741122,0.005,1.0763165306838394
