JSD,RMSE,Sum_RMSE,MAE,Sum_MAE,corr
0.24024002831331243,"{'B-cells': 0.09034563263719668, 'CAFs': 0.1607191137855938, 'Cancer Epithelial': 0.13647574606068633, 'Endothelial': 0.1109695772666604, 'Myeloid': 0.09415637300349881, 'Normal Epithelial': 0.1699951765922193, 'PVL': 0.08337136399721759, 'Plasmablasts': 0.07035056704168234, 'T-cells': 0.10227653062970513}",0.1178780448841984,"{'B-cells': 0.029281494873390507, 'CAFs': 0.06571037220458613, 'Cancer Epithelial': 0.06545007058767974, 'Endothelial': 0.04460413446821995, 'Myeloid': 0.027159368722407068, 'Normal Epithelial': 0.08099421017590312, 'PVL': 0.027833674636728957, 'Plasmablasts': 0.014122292575548076, 'T-cells': 0.03579829988430861}",0.04343932423653024,0.9090956195401898
