JSD,RMSE_Value,Sum_RMSE,CellType,MAE_Value,Sum_MAE,corr,Replicate,Method
0.4042039677199228,0.07163965828783563,0.12362696395368387,'B-cells',0.04472131078027903,0.06867223407642858,0.9245641768797596,376,CITEgeist
0.4042039677199228,0.07163965828783563,0.12362696395368387,'CAFs',0.048763278039485304,0.06867223407642858,0.9245641768797596,376,CITEgeist
0.4042039677199228,0.07163965828783563,0.12362696395368387,'Cancer Epithelial',0.10636393702312384,0.06867223407642858,0.9245641768797596,376,CITEgeist
0.4042039677199228,0.07163965828783563,0.12362696395368387,'Endothelial',0.046785891548922334,0.06867223407642858,0.9245641768797596,376,CITEgeist
0.4042039677199228,0.07163965828783563,0.12362696395368387,'Myeloid',0.06461381141460931,0.06867223407642858,0.9245641768797596,376,CITEgeist
0.4042039677199228,0.07163965828783563,0.12362696395368387,'Normal Epithelial',0.04234359254878701,0.06867223407642858,0.9245641768797596,376,CITEgeist
0.4042039677199228,0.07163965828783563,0.12362696395368387,'PVL',0.13987717413783032,0.06867223407642858,0.9245641768797596,376,CITEgeist
0.4042039677199228,0.07163965828783563,0.12362696395368387,'Plasmablasts',0.06665000759976923,0.06867223407642858,0.9245641768797596,376,CITEgeist
0.4042039677199228,0.07163965828783563,0.12362696395368387,'T-cells',0.05793110359505098,0.06867223407642858,0.9245641768797596,376,CITEgeist
0.4042039677199228,0.06832227346756274,0.12362696395368387,'B-cells',0.04472131078027903,0.06867223407642858,0.9245641768797596,376,CITEgeist
0.4042039677199228,0.06832227346756274,0.12362696395368387,'CAFs',0.048763278039485304,0.06867223407642858,0.9245641768797596,376,CITEgeist
0.4042039677199228,0.06832227346756274,0.12362696395368387,'Cancer Epithelial',0.10636393702312384,0.06867223407642858,0.9245641768797596,376,CITEgeist
0.4042039677199228,0.06832227346756274,0.12362696395368387,'Endothelial',0.046785891548922334,0.06867223407642858,0.9245641768797596,376,CITEgeist
0.4042039677199228,0.06832227346756274,0.12362696395368387,'Myeloid',0.06461381141460931,0.06867223407642858,0.9245641768797596,376,CITEgeist
0.4042039677199228,0.06832227346756274,0.12362696395368387,'Normal Epithelial',0.04234359254878701,0.06867223407642858,0.9245641768797596,376,CITEgeist
0.4042039677199228,0.06832227346756274,0.12362696395368387,'PVL',0.13987717413783032,0.06867223407642858,0.9245641768797596,376,CITEgeist
0.4042039677199228,0.06832227346756274,0.12362696395368387,'Plasmablasts',0.06665000759976923,0.06867223407642858,0.9245641768797596,376,CITEgeist
0.4042039677199228,0.06832227346756274,0.12362696395368387,'T-cells',0.05793110359505098,0.06867223407642858,0.9245641768797596,376,CITEgeist
0.4042039677199228,0.1749219486428496,0.12362696395368387,'B-cells',0.04472131078027903,0.06867223407642858,0.9245641768797596,376,CITEgeist
0.4042039677199228,0.1749219486428496,0.12362696395368387,'CAFs',0.048763278039485304,0.06867223407642858,0.9245641768797596,376,CITEgeist
0.4042039677199228,0.1749219486428496,0.12362696395368387,'Cancer Epithelial',0.10636393702312384,0.06867223407642858,0.9245641768797596,376,CITEgeist
0.4042039677199228,0.1749219486428496,0.12362696395368387,'Endothelial',0.046785891548922334,0.06867223407642858,0.9245641768797596,376,CITEgeist
0.4042039677199228,0.1749219486428496,0.12362696395368387,'Myeloid',0.06461381141460931,0.06867223407642858,0.9245641768797596,376,CITEgeist
0.4042039677199228,0.1749219486428496,0.12362696395368387,'Normal Epithelial',0.04234359254878701,0.06867223407642858,0.9245641768797596,376,CITEgeist
0.4042039677199228,0.1749219486428496,0.12362696395368387,'PVL',0.13987717413783032,0.06867223407642858,0.9245641768797596,376,CITEgeist
0.4042039677199228,0.1749219486428496,0.12362696395368387,'Plasmablasts',0.06665000759976923,0.06867223407642858,0.9245641768797596,376,CITEgeist
0.4042039677199228,0.1749219486428496,0.12362696395368387,'T-cells',0.05793110359505098,0.06867223407642858,0.9245641768797596,376,CITEgeist
0.4042039677199228,0.08100343903404353,0.12362696395368387,'B-cells',0.04472131078027903,0.06867223407642858,0.9245641768797596,376,CITEgeist
0.4042039677199228,0.08100343903404353,0.12362696395368387,'CAFs',0.048763278039485304,0.06867223407642858,0.9245641768797596,376,CITEgeist
0.4042039677199228,0.08100343903404353,0.12362696395368387,'Cancer Epithelial',0.10636393702312384,0.06867223407642858,0.9245641768797596,376,CITEgeist
0.4042039677199228,0.08100343903404353,0.12362696395368387,'Endothelial',0.046785891548922334,0.06867223407642858,0.9245641768797596,376,CITEgeist
0.4042039677199228,0.08100343903404353,0.12362696395368387,'Myeloid',0.06461381141460931,0.06867223407642858,0.9245641768797596,376,CITEgeist
0.4042039677199228,0.08100343903404353,0.12362696395368387,'Normal Epithelial',0.04234359254878701,0.06867223407642858,0.9245641768797596,376,CITEgeist
0.4042039677199228,0.08100343903404353,0.12362696395368387,'PVL',0.13987717413783032,0.06867223407642858,0.9245641768797596,376,CITEgeist
0.4042039677199228,0.08100343903404353,0.12362696395368387,'Plasmablasts',0.06665000759976923,0.06867223407642858,0.9245641768797596,376,CITEgeist
0.4042039677199228,0.08100343903404353,0.12362696395368387,'T-cells',0.05793110359505098,0.06867223407642858,0.9245641768797596,376,CITEgeist
0.4042039677199228,0.11456225991142431,0.12362696395368387,'B-cells',0.04472131078027903,0.06867223407642858,0.9245641768797596,376,CITEgeist
0.4042039677199228,0.11456225991142431,0.12362696395368387,'CAFs',0.048763278039485304,0.06867223407642858,0.9245641768797596,376,CITEgeist
0.4042039677199228,0.11456225991142431,0.12362696395368387,'Cancer Epithelial',0.10636393702312384,0.06867223407642858,0.9245641768797596,376,CITEgeist
