"","JSD","RMSE_Value","Sum_RMSE","CellType","MAE_Value","Sum_MAE","corr","Replicate","Method","Reference","Pattern"
"3407",0.138266588537426,0.0401588188259861,0.0561116073294643,"'Myeloid'",0.0263797744332228,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3408",0.138266588537426,0.0401588188259861,0.0561116073294643,"'Normal Epithelial'",0.00701042337565282,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3409",0.138266588537426,0.0401588188259861,0.0561116073294643,"'PVL'",0.00822108079049053,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3410",0.138266588537426,0.0401588188259861,0.0561116073294643,"'Plasmablasts'",0.00328703208819973,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3411",0.138266588537426,0.0401588188259861,0.0561116073294643,"'T-cells'",0.0389123251868013,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3412",0.138266588537426,0.0789728526972767,0.0561116073294643,"'B-cells'",0.0198292147054261,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3413",0.138266588537426,0.0789728526972767,0.0561116073294643,"'CAFs'",0.0460795350098209,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3414",0.138266588537426,0.0789728526972767,0.0561116073294643,"'Cancer Epithelial'",0.0730298545861965,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3415",0.138266588537426,0.0789728526972767,0.0561116073294643,"'Endothelial'",0.0063991477196511,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3416",0.138266588537426,0.0789728526972767,0.0561116073294643,"'Myeloid'",0.0263797744332228,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3417",0.138266588537426,0.0789728526972767,0.0561116073294643,"'Normal Epithelial'",0.00701042337565282,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3418",0.138266588537426,0.0789728526972767,0.0561116073294643,"'PVL'",0.00822108079049053,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3419",0.138266588537426,0.0789728526972767,0.0561116073294643,"'Plasmablasts'",0.00328703208819973,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3420",0.138266588537426,0.0789728526972767,0.0561116073294643,"'T-cells'",0.0389123251868013,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3421",0.138266588537426,0.0933394376121907,0.0561116073294643,"'B-cells'",0.0198292147054261,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3422",0.138266588537426,0.0933394376121907,0.0561116073294643,"'CAFs'",0.0460795350098209,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3423",0.138266588537426,0.0933394376121907,0.0561116073294643,"'Cancer Epithelial'",0.0730298545861965,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3424",0.138266588537426,0.0933394376121907,0.0561116073294643,"'Endothelial'",0.0063991477196511,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3425",0.138266588537426,0.0933394376121907,0.0561116073294643,"'Myeloid'",0.0263797744332228,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3426",0.138266588537426,0.0933394376121907,0.0561116073294643,"'Normal Epithelial'",0.00701042337565282,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3427",0.138266588537426,0.0933394376121907,0.0561116073294643,"'PVL'",0.00822108079049053,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3428",0.138266588537426,0.0933394376121907,0.0561116073294643,"'Plasmablasts'",0.00328703208819973,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3429",0.138266588537426,0.0933394376121907,0.0561116073294643,"'T-cells'",0.0389123251868013,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3430",0.138266588537426,0.0315614232389047,0.0561116073294643,"'B-cells'",0.0198292147054261,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3431",0.138266588537426,0.0315614232389047,0.0561116073294643,"'CAFs'",0.0460795350098209,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3432",0.138266588537426,0.0315614232389047,0.0561116073294643,"'Cancer Epithelial'",0.0730298545861965,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3433",0.138266588537426,0.0315614232389047,0.0561116073294643,"'Endothelial'",0.0063991477196511,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
