JSD,RMSE,Sum_RMSE,MAE,Sum_MAE,corr
0.45462347684871257,"{'B-cells': 0.10865042267470532, 'CAFs': 0.3000452451524587, 'Cancer Epithelial': 0.28380487852900504, 'Endothelial': 0.05736283549457399, 'Myeloid': 0.17453022520565456, 'Normal Epithelial': 0.04898918395443372, 'PVL': 0.058458587434400244, 'Plasmablasts': 0.05697451634614134, 'T-cells': 0.13301375519121544}",0.164277768882619,"{'B-cells': 0.04815305714786237, 'CAFs': 0.23034968698712147, 'Cancer Epithelial': 0.23515525626159894, 'Endothelial': 0.024121747845002154, 'Myeloid': 0.09342942258021068, 'Normal Epithelial': 0.021148803105779688, 'PVL': 0.02654628180435465, 'Plasmablasts': 0.006651401229570625, 'T-cells': 0.07390744892671204}",0.08438478954313475,0.7612177135726037
