JSD,RMSE,Sum_RMSE,MAE,Sum_MAE,corr
0.4090581738529504,"{'B-cells': 0.11051226394016428, 'CAFs': 0.2988481540200195, 'Cancer Epithelial': 0.2580319685727117, 'Endothelial': 0.0, 'Myeloid': 0.18569018532663925, 'Normal Epithelial': 0.028010417502627838, 'PVL': 0.05171135435635189, 'Plasmablasts': 0.06042541547223604, 'T-cells': 0.12707802854927244}",0.1584098850757834,"{'B-cells': 0.04797758445938094, 'CAFs': 0.23742220087377125, 'Cancer Epithelial': 0.2165132898124581, 'Endothelial': 0.0, 'Myeloid': 0.09872082184000859, 'Normal Epithelial': 0.011942954967564756, 'PVL': 0.0160233398194605, 'Plasmablasts': 0.006889065263452385, 'T-cells': 0.07190511922318431}",0.07859937513992007,0.7888234305106634
