JSD,RMSE,Sum_RMSE,MAE,Sum_MAE,corr
0.28993015046686793,"{'B-cells': 0.10448928125523657, 'CAFs': 0.09485332822549868, 'Cancer Epithelial': 0.09681100027558338, 'Endothelial': 0.1593866369606297, 'Myeloid': 0.11344053358336663, 'Normal Epithelial': 0.11242703803367757, 'PVL': 0.13187677429912653, 'Plasmablasts': 0.06587878076462578, 'T-cells': 0.10447227678872685}",0.11197528551791654,"{'B-cells': 0.03647060397981032, 'CAFs': 0.04297389440211075, 'Cancer Epithelial': 0.03557560478209667, 'Endothelial': 0.08730289756903906, 'Myeloid': 0.0384437849900812, 'Normal Epithelial': 0.04451853077888673, 'PVL': 0.06989187363053061, 'Plasmablasts': 0.011653250058613503, 'T-cells': 0.04267581537972373}",0.04550069506343251,0.9162853044474967
