marker_a,marker_b,colocalization_score,jaccard_index,co_occurrence_spots,co_occurrence_fraction,pearson_r,spearman_rho,correlation_pvalue,neighbor_enrichment_ab,neighbor_enrichment_ba,neighbor_enrichment_pvalue,mutual_neighbor_enrichment
PanCK,CD16,0.5357026460622183,0.07233330677925595,2724,0.02321894338464686,-0.01731012988173081,-0.00616866076592074,0.03461192103447847,1.4326022789056636,1.2978300090477353,0.005,1.3652161439766994
CD4,CD20,0.5351903275167305,0.1200407747196738,2944,0.025094188445080892,0.011411323593781953,0.11641394108250659,9.280959784335682e-05,1.9422855293599572,1.925420218283348,0.005,1.9338528738216527
CD4,CD163,0.5349434755273325,0.16337985049876266,6404,0.054586678940997974,0.010825633299926592,0.12782651066726275,0.0002088744251999614,1.067466670687614,1.0915567134886872,0.005,1.0795116920881505
HLA-DR,PCNA,0.5348431857792414,0.1237785016286645,6384,0.05441620211732215,-0.027987401416404184,-0.025405397785464513,3.22949408657372e-18,1.032358657292961,1.0448754821499908,0.005,1.038617069721476
CD138,VISTA,0.5332675515383956,0.027433867803260945,811,0.006912835200054553,0.03406744891213284,0.07954531882611224,1.7731381132450756e-31,1.5428813737556109,1.5922902523473226,0.005,1.5675858130514668
PanCK,CD68,0.5324222562205916,0.0654441320967869,2491,0.021232888388823538,-0.005485282873891838,-0.0034231064798504636,0.24101096689995438,1.2974379797732292,1.1868779881853093,0.005,1.2421579839792694
Vimentin,CD45,0.5320843944675133,0.10239602169981916,5436,0.04633560067508822,-0.13794397336920128,-0.1288144234858169,0.0,0.9200334928051077,0.8921105105513949,1.0,0.9060720016782513
Ki-67,PanCK,0.5320070654211988,0.0944910396427925,1566,0.013348335293816805,0.026408176711961412,0.1155011899613711,1.4730734134842755e-19,1.409071335735594,1.4956109756041194,0.005,1.4523411556698567
CD45RA,HLA-DR,0.5312319343706102,0.09499192950311913,4355,0.037121328355410085,0.019652801093956493,0.034161468403498964,1.673468066739851e-11,0.8670000762065535,0.8785121421529196,1.0,0.8727561091797366
GranzymeB,CD45RO,0.5308573247266909,0.022004639737991265,645,0.005497877563545236,0.017290681585599658,0.07360379217363529,3.166315498744807e-09,1.5058064796500972,1.517657941399645,0.005,1.5117322105248712
PD-1,CD163,0.5301243260732004,0.12182262316492128,5037,0.042934588042755586,-0.0315078977831164,0.05776571680325516,3.652064160103358e-27,1.274533883020061,1.2891157631096275,0.005,1.2818248230648441
CD31,PCNA,0.5298953728545872,0.1271997650973867,6498,0.055387920012274335,-0.031343593727950356,0.00154422768677349,0.5968615367056344,0.9950217532417305,1.0466221132690303,0.875,1.0208219332553803
PD-L1,PTEN,0.529695202382672,0.02040353661301292,630,0.00537001994578837,0.004521643518125893,0.032015009674750045,0.12144618722687234,1.2985604572924818,1.3097011612843528,0.005,1.3041308092884174
CD138,CD45RA,0.5290883337440982,0.0512284612883749,1103,0.009401796825721544,0.015314134050741373,0.14195990059873306,1.5577007847288356e-07,2.837330077630307,2.7925032353756696,0.005,2.814916656502988
GranzymeB,CD45RA,0.5289183427281022,0.025487394570677974,553,0.004713684174636458,0.038965364106118845,0.07317522836727304,1.1650376725108255e-40,1.7709649597469033,1.7947978215240354,0.005,1.7828813906354695
HLA-DR,PTEN,0.5278659704528315,0.0659567850412573,3605,0.030728447467566783,-0.13448646100021502,-0.1849118711884819,0.0,0.9695697238915484,0.9561229346600109,1.0,0.9628463292757796
CD8A,PTEN,0.5274163402131188,0.06356071389466769,3483,0.029688538843144274,-0.12234448299211959,-0.17574402896283006,0.0,0.9224534548273283,0.9309270619927766,1.0,0.9266902584100525
PanCK,PD-L1,0.5260917392489051,0.026730740351404114,356,0.0030344874614296187,0.006441254934122645,0.024817058229430543,0.02736722247290468,2.0214443027626934,1.9132194618344902,0.005,1.9673318822985917
GranzymeB,E-Cadherin,0.5260710192005389,0.01484236385969701,435,0.003707870914949113,0.010861501661828157,0.03644215220412136,0.0001989699482275953,1.3729173247419024,1.3758460948800129,0.005,1.3743817098109576
PD-L1,CD3E,0.525259311166739,0.032190798905252185,988,0.00842155508958557,0.03434747614378067,0.07010381743070021,5.709754304483047e-32,1.1456932572057503,1.122989814216173,0.005,1.1343415357109616
LAG-3,GranzymeB,0.525236894608328,0.024254570739089532,593,0.005054637821988101,0.06140326623195957,0.08429728872343517,2.2243447700726285e-98,1.2265206324188376,1.1981976356288708,0.005,1.2123591340238542
CD11c,CD3E,0.5250017424021935,0.08157371837329448,3079,0.026244907004892685,-0.004471044225691748,0.03720143107977573,0.12567039742124544,1.217141862460755,1.1953134543416952,0.005,1.2062276584012253
GranzymeB,CD8A,0.5249687199150928,0.024704256681608305,733,0.0062479755877188495,0.019202722892109694,0.09028690500367932,4.7746517696607596e-11,1.450377382643453,1.4664510958562922,0.005,1.4584142392498727
CD45RA,E-Cadherin,0.5242407981165566,0.12238704563469596,5404,0.04606283775720691,-0.01699220740378125,0.029721639091776178,5.867863010688876e-09,1.024507539040514,1.0362786930587295,0.005,1.0303931160496218
PanCK,E-Cadherin,0.5236568104439088,0.054435109850793736,2054,0.017507969791506844,-0.0005617775931865184,-0.007676276817458228,0.8474160261315711,1.0631851730656148,0.9314404923809321,1.0,0.9973128327232734
CD45RO,PCNA,0.5234538130286234,0.13531327084361125,6857,0.058447978997255325,0.010987190103096222,-0.018082123852285588,0.00016763583442670218,0.9659367550291844,0.9881106916538905,1.0,0.9770237233415375
LAG-3,Ki-67,0.5232125746212761,0.08980229297554396,2530,0.02156531819499139,0.0010168380036965749,0.09784510177066327,0.7276292838564117,1.029027704251614,1.0583807672439491,0.015,1.0437042357477817
PCNA,CD45,0.5223452758487193,0.1305312317571512,6708,0.05717792666087045,-0.034326930733132276,-0.04589287862054076,6.206684304635795e-32,0.9168872827398633,0.8905162411656657,1.0,0.9037017619527645
CD45RA,VISTA,0.5215693845259509,0.1544434657642205,6663,0.056794353807599854,-0.04058035697801241,0.09290466659552725,5.902759680528428e-44,1.2171838823395296,1.2779144811260261,0.005,1.247549181732778
Ki-67,PD-L1,0.5208629941674887,0.05423805741518212,478,0.0040743960858521285,0.0036269345003691823,0.08615752291556439,0.21413396241478186,1.165408052509988,1.1531554809914841,0.005,1.159281766750736
CD163,PTEN,0.5207320557173867,0.07401039066688853,4003,0.03412093625871563,-0.08890291584611183,-0.1398691999953022,1.8694229778964743e-204,1.0165867918073916,1.0172450408175997,0.005,1.0169159163124957
LAG-3,Vimentin,0.5199459762312707,0.10994161836405868,5254,0.044784261579638246,-0.02643130911059745,-0.028401810088508114,1.369913497693778e-19,1.0318288958846609,1.045513659054054,0.005,1.0386712774693574
PanCK,PD-1,0.519616293698768,0.05354319126245725,1456,0.012410712763599788,-0.01848069764217781,-0.017535260377765965,1.8954148547414134e-09,1.2514717720885218,1.1398295135271155,0.005,1.1956506428078186
CD3E,PCNA,0.5191185668344243,0.1433213209665032,7278,0.06203651613563136,0.0155024329156985,-0.041764648492241443,1.0955808535400171e-07,0.9054489719656053,0.9266203260506004,1.0,0.9160346490081028
LAG-3,PanCK,0.5190419422032848,0.0548056399001894,1823,0.015538962478051109,-0.007264937379339672,-0.030762613608298416,0.012832942711765693,1.0830722068840142,1.1930614792596872,0.005,1.1380668430718508
CD138,Beta-catenin,0.5190129459770055,0.009733810091378626,245,0.0020883410900288104,0.07869517728376244,-0.013358762617680549,4.744925864225983e-06,0.75409352735627,0.7793257101268959,1.0,0.7667096187415829
GranzymeB,HLA-DR,0.5187747874480657,0.01666276307424633,498,0.00424487290952795,0.02796152692314273,0.06278917925396116,9.791953386935183e-22,1.1668744712297128,1.189568593309898,0.005,1.1782215322698053
GranzymeB,VISTA,0.5183668573190563,0.013073440983717316,387,0.0032987265381271415,0.007822714039823838,0.03689274653867599,0.0073748461565562515,1.146973039729464,1.1740000578029335,0.005,1.1604865487661988
PanCK,Beta-catenin,0.5181754431011361,0.07141766197269145,2338,0.019928740687703506,0.06287315743368346,-0.0054280417685952905,0.06300002791765161,1.0466202582490995,0.8883702019246383,1.0,0.9674952300868689
PanCK,HLA-DR,0.518158769899761,0.0556977229997911,2133,0.01818135324502634,-0.024077032491962472,-0.030717255312719217,1.6119639076036355e-16,1.2056560835524603,1.1020039015426277,0.005,1.1538299925475441
HLA-DR,Vimentin,0.5173209420517201,0.08140245596488303,4395,0.03746228200276173,-0.13030542462066003,-0.1687935842003672,0.0,0.9451271279357358,0.9524414583815753,1.0,0.9487842931586556
GranzymeB,CD68,0.5171019309841902,0.017678452301534357,530,0.004517635827409263,0.04003891596084,0.05370813365152245,7.773751813263031e-43,1.1059504233724375,1.1287670954674054,0.005,1.1173587594199215
CD20,CD45RO,0.5168261586895319,0.08924887923210209,3245,0.027659864641402,-0.014038514367335922,0.04314070863432059,1.5197755746431618e-06,1.1983119363794847,1.2009421206121,0.005,1.1996270284957924
Ki-67,E-Cadherin,0.516506590916871,0.06500616671178895,2161,0.01842002079817249,-0.006853027529270838,0.060512872128645985,0.018910934478038655,1.0865466982295393,1.0360800980916447,0.005,1.061313398160592
GranzymeB,PD-1,0.5159131047415493,0.027503175567460098,498,0.00424487290952795,0.021640200067053795,0.07969654139909979,1.2354029148400012e-13,1.2555347249749023,1.2762323830845856,0.005,1.265883554029744
CD138,PCNA,0.5156527673460625,0.016148445336008024,483,0.004117015291771084,0.031073797989161354,0.005035148330944806,0.08459647698251659,0.9874911467357076,1.0058157247163702,0.715,0.9966534357260388
LAG-3,VISTA,0.5141109413184064,0.14150226794279142,6520,0.05557544451831774,-0.013453062973613629,0.0909022379688086,4.064351058732881e-06,0.9646702960745472,0.9662562305167567,1.0,0.9654632632956519
LAG-3,alphaSMA,0.5138989608621076,0.13381833743447094,6254,0.05330810276342931,-0.02121764776323291,0.06266884906588623,3.6444671970928657e-13,1.0275372391294995,0.9948266020448389,0.84,1.0111819205871693
GranzymeB,PCNA,0.5135034399538123,0.014811808866795171,438,0.003733442438500486,0.020353012613316367,0.021787812975106503,3.1268043429717804e-12,1.1332302088843724,1.170506049909326,0.005,1.1518681293968491
CD138,CD11c,0.5124412129525587,0.01098732232039954,143,0.0012189092892821221,0.051702100372304396,-0.0035788607741839354,0.22026940512757381,1.0461938185752535,1.0863507530256165,0.11,1.066272285800435
CD4,HLA-DR,0.5120673129635047,0.13687844617753714,5511,0.046974888763872555,-0.026085357318913024,0.08000777843501766,4.0311959323578394e-19,0.9558040424281856,0.9689164937696796,1.0,0.9623602680989326
CD11c,CD8A,0.5111983578957855,0.08746363466517201,3277,0.027932627559283316,-0.016129326150538918,0.04868736320522061,3.297270997365862e-08,1.1511265828601045,1.1350582043014683,0.005,1.1430923935807864
CD138,CD45,0.5098023369657632,0.009768687924725562,299,0.002548628513953528,-0.006329167723538112,0.009712276207228124,0.030170320283509897,1.1403682174516174,1.1180309361859375,0.005,1.1291995768187775
CD138,CD16,0.5093369754435612,0.00923066815583733,281,0.002395199372645289,0.02827711789642298,-0.018694575421827758,1.5165190950033782e-10,0.6116141528020504,0.622517860956777,1.0,0.6170660068794137
CD45RO,PTEN,0.5082731076953877,0.05621301775147929,3078,0.026236383163708892,-0.11844604839936128,-0.18488346331829536,0.0,0.8893399438261668,0.9049699677655596,1.0,0.8971549557958631
Ki-67,PD-1,0.5080358656509797,0.05011251514626969,1158,0.009870608090830051,-0.0037853202099238834,0.015505024231110234,0.1947936636546975,1.0736318503307138,1.0368130203534833,0.01,1.0552224353420985
CD138,Ki-67,0.5079395301143088,0.02378652499396281,197,0.0016791967132068395,0.011230244125767527,0.032610641376961756,0.00011975284804071423,1.2699522815687128,1.2820267719415697,0.005,1.2759895267551413
CD3E,Vimentin,0.5078225693835844,0.09463025697654831,5056,0.04309654102524762,-0.11005964074611341,-0.11058398466948864,7.26420274723e-313,0.8864578796146013,0.9107869959969253,1.0,0.8986224378057632
CD4,PD-L1,0.5077548815490898,0.03674225904928042,674,0.005745068957875177,0.0026069502037630314,0.052611019617462944,0.3719015343979422,1.2256533958073383,1.229362173402551,0.005,1.2275077846049447
Ki-67,Beta-catenin,0.5076006107204809,0.06193343021244205,1790,0.015257675718986004,-0.0013792257491170344,0.035696806777808884,0.6366386867617572,1.2322043403499348,1.1715133224625187,0.005,1.2018588314062266
VISTA,alphaSMA,0.5073566188940367,0.11103440340582212,5790,0.04935304045415026,-0.06520298732607202,0.014776981203498131,4.157701768398412e-07,0.9630318439823323,0.9394873372275958,1.0,0.9512595906049641
GranzymeB,CD11c,0.5067893250240594,0.009243896657975823,117,0.0009972894185035545,-0.002105066400188069,-0.0008230709051717164,0.7780102617455722,1.295111586179722,1.3345933047794474,0.005,1.3148524454795847
LAG-3,CD11c,0.5064039310228993,0.08794047106574011,2860,0.024378185785642444,-0.009610208847543295,0.030135002171993712,0.0009958296365979054,1.0577183863801671,1.05794562668124,0.005,1.0578320065307034
PD-L1,PCNA,0.5061735313074288,0.01364300795842131,420,0.003580013297192247,-0.012467129003745653,-0.027406273518317304,1.9518747413109246e-05,1.1858712768097508,1.2068103367572172,0.005,1.196340806783484
Ki-67,alphaSMA,0.5057240568035076,0.06015236638526929,2045,0.017431255220852725,-0.006461453311412566,0.03127757475349922,0.02688674691633232,1.1828693048654193,1.1131924268684352,0.005,1.1480308658669274
PD-1,alphaSMA,0.5056764496506847,0.07572501444251878,3277,0.027932627559283316,-0.06409008529604647,-0.007622675763430805,0.009030236583117338,0.9808587511753416,0.9465882287350686,1.0,0.9637234899552052
PD-1,VISTA,0.5051632204065779,0.08742255412377206,3711,0.031631974633048635,-0.03098318444733758,0.03140374214243273,2.5459140679709447e-26,0.9507770755256233,0.955639065931077,1.0,0.9532080707283501
PD-L1,VISTA,0.5049080388357283,0.021086408434563372,644,0.005489353722361445,0.001273416002643872,0.016940333673771377,0.6627189400676294,0.9653307951409453,0.9682597951028619,1.0,0.9667952951219037
GranzymeB,PD-L1,0.5047514434273942,0.013683328679139906,49,0.0004176682180057621,0.0006609359071953315,0.01413395614535304,0.8209062724345737,1.851016525455617,1.8696598573666812,0.005,1.8603381914111492
CD8A,CD45RA,0.5043111275296117,0.15085821665100718,6583,0.05611244651289657,-0.026695133924720317,0.08403473171947398,5.958935712130445e-20,1.1060441897839084,1.1064136610846633,0.005,1.1062289254342859
CD68,Vimentin,0.5040391865480657,0.08484286641327524,4576,0.03900509725702791,-0.13538299321253364,-0.16312466410554816,0.0,0.9901111758897048,0.9951371673316132,0.995,0.992624171610659
CD20,CD3E,0.5040161344732058,0.08859351688593517,3266,0.027838865306261614,-0.05052936213261551,0.048608766414975434,2.6031394073659873e-62,1.2137548482704035,1.2231760043996935,0.005,1.2184654263350485
CD31,CD16,0.5038934348510147,0.1147405297197413,5961,0.05081061729657853,-0.08262534904040626,0.022338336563889987,1.9766699759945775e-14,0.964325320750633,0.9946324747594047,1.0,0.9794788977550188
CD138,CD45RO,0.5030498696265807,0.010760210540342461,323,0.0027532007023645137,-0.0021025275428620924,-0.011804386224934918,0.47143580305216165,1.0514901568565576,1.0475806396228522,0.02,1.0495353982397049
PTEN,CD45,0.5029690723404759,0.04517145107022693,2524,0.021514175147888646,-0.25640870980549224,-0.31136704761931877,0.0,0.7930187084328766,0.7700677557718425,1.0,0.7815432321023595
CD138,GranzymeB,0.5027377966154204,0.0042765502494654314,12,0.00010228609420549276,-0.002325927282237432,-0.0033543742770712546,0.42564702225747203,1.5012847865728949,1.4450869603375458,0.005,1.4731858734552203
CD138,CD163,0.502406027428465,0.010769383238082653,326,0.002778772225915887,-0.008345507757132612,-0.010526204009092505,0.004256506216873454,0.9722882623798118,1.0010980514747603,0.865,0.9866931569272861
Ki-67,GranzymeB,0.5020711301768712,0.013395092638958437,107,0.0009120510066656438,0.00043084393564364685,0.013062136585933592,0.8826822328711444,1.0782673394718563,1.0240736603649518,0.225,1.051170499918404
VISTA,PCNA,0.501979307492583,0.12011830865326614,6173,0.05261767162754224,-0.031021532973286744,-0.0643858872173358,2.2114828326508108e-26,0.9152862144616148,0.9307132883120484,1.0,0.9229997513868315
CD45RO,Vimentin,0.5017941698242385,0.09222825267601387,4894,0.04171567875347346,-0.08687132483900106,-0.12102022298734402,2.8161207583847047e-195,0.9054510072412727,0.9288384563657078,1.0,0.9171447318034902
PanCK,CD8A,0.5013153310507323,0.050379141996468264,1940,0.016536251896554662,-0.03587860511586064,-0.0608394395722152,9.893719993132991e-35,0.9736676909344013,0.8844558676503611,1.0,0.9290617792923812
Ki-67,CD16,0.5009552088009985,0.029601029601029602,1035,0.008822175625223751,-0.015523919466145937,-0.05880176719191593,1.0521861974718308e-07,1.0934390580230218,1.0697764479754572,0.005,1.0816077529992394
CD138,E-Cadherin,0.5007417131881753,0.008097707880207462,242,0.0020627695664774373,-0.012308979529948695,-0.03360553604368495,2.4850694553071277e-05,0.9889928922026622,0.9903629256464062,0.67,0.9896779089245342
Ki-67,CD8A,0.5003813582187402,0.0429438982070561,1485,0.01265790415792973,-0.009210038564398778,-0.02284858002883795,0.0016070205506357462,0.951682085934266,0.9180593880933001,1.0,0.934870737013783
CD138,CD8A,0.49997262927561525,0.011598488582224413,353,0.0030089159378782456,-0.0026933460144017572,-0.0005928290932915019,0.8390943983389061,1.0593212815156663,1.043253207092297,0.01,1.0512872443039818
CD138,CD20,0.4991616628238985,0.014652014652014652,180,0.0015342914130823916,-0.006552928492929366,0.006011366265976724,0.03949493576373121,1.4474823586878232,1.383179787301567,0.005,1.415331072994695
Ki-67,CD3E,0.4991043115718452,0.04667998725856427,1612,0.013740431988271195,-0.01081301744913603,-0.01073002094193734,0.00023758604324587666,0.8852828387242332,0.8581629167830652,1.0,0.8717228777536492
GranzymeB,CD163,0.4990927536478733,0.006865064818209084,206,0.001755911283860959,-0.013805896506051574,-0.0176224849734219,2.2570470110766892e-06,1.0900169382726181,1.1237059530382623,0.005,1.1068614456554402
Ki-67,CD45RO,0.49901023745795936,0.038122996211017196,1308,0.01114918426839871,-0.010824724283548911,-0.036269188833676365,0.0002091313514662516,0.9121198488094421,0.879477725213043,1.0,0.8957987870112425
GranzymeB,CD20,0.4987920776754535,0.0088517745302714,106,0.0009035271654818527,-0.008881117908740447,-0.0033551054041202916,0.2504850063191736,1.0340332041295202,1.03403320412952,0.335,1.03403320412952
CD11c,PD-1,0.4987727477265707,0.06478075338434373,1761,0.015010484324656063,-0.017900628772673656,0.001206819327712637,0.6793486881319277,1.0803169053621444,1.06934131839986,0.005,1.074829111881002
CD3E,CD68,0.4985382263117636,0.10419730738771354,5526,0.047102746381629416,-0.09772786618732951,-0.01874167333456289,1.3641765364154928e-10,0.9859447031868845,1.0045006141949173,1.0,0.995222658690901
CD4,CD16,0.4984001410638175,0.13607453416149068,5477,0.046685078163623654,-0.010981177490141625,0.0739981370012066,0.0001690224319457229,0.7850138084223901,0.800249571722495,1.0,0.7926316900724426
Beta-catenin,VISTA,0.49823338629113406,0.07873143513580044,3838,0.032714502463390104,-0.036552610791952954,-0.0773613766307419,5.5218851590523887e-36,0.9404141101133768,0.9555502284602888,1.0,0.9479821692868329
CD11c,PTEN,0.49793816466695673,0.037942040086812207,1486,0.01266642799911352,-0.03715941160342101,-0.05969293481830473,3.9266480913247545e-37,0.8292013738617714,0.8572073897428748,1.0,0.8432043818023232
CD138,PD-1,0.4978848376304661,0.011398135818908122,214,0.0018241020133312877,0.003838499383766313,-0.006799225213780006,0.1885963857786789,0.7122138121920867,0.7141804775511968,1.0,0.7131971448716418
Ki-67,CD68,0.4971913791746026,0.026506229247665807,934,0.007961267665660854,-0.017502631617530316,-0.06766847175622022,2.0305155162864202e-09,1.0224995820123695,1.0034393202520022,0.365,1.0129694511321858
CD138,PD-L1,0.4968202510977439,0.0027479390457157134,11,9.37622530217017e-05,-0.002334995166153444,-0.011339453614584168,0.4238449571308305,0.3623913048542754,0.3623913048542754,1.0,0.3623913048542754
GranzymeB,Vimentin,0.4964206550012317,0.00661485033901108,200,0.0017047682367582128,-0.023160156237879072,-0.022264623678950265,2.4050404773887658e-14,0.9048917234696164,0.9317261401597703,1.0,0.9183089318146933
CD20,E-Cadherin,0.4963187613120579,0.0549009105516872,2050,0.01747387442677168,-0.04251026208550092,-0.02083773501764906,9.47120150528803e-13,0.7830627037195326,0.7968422652842763,1.0,0.7899524845019044
Ki-67,HLA-DR,0.49584345033521204,0.03200870361887311,1118,0.009529654443478409,-0.01819446753050714,-0.05902358242037533,4.5944057788463294e-10,0.9599431941890774,0.9422827033078829,1.0,0.9511129487484802
GranzymeB,PTEN,0.4958056782626403,0.00420752716671084,127,0.001082527830341465,-0.024544883146288256,-0.029903704784020962,4.162779209821063e-17,0.8674416685462173,0.88555478716623,1.0,0.8764982278562237
CD20,Vimentin,0.49580360594690176,0.043639014737280636,1676,0.014285957824033822,-0.052295937944381525,-0.048958712482258186,3.471620936710183e-63,0.6332123466066019,0.6605129917694531,1.0,0.6468626691880275
Ki-67,CD45,0.49569636651072563,0.03628604977518114,1267,0.010799706779863277,-0.02709733512382544,-0.053780856090012014,1.6491554404325877e-20,0.8727745184536164,0.8352529357681301,1.0,0.8540137271108732
Ki-67,CD31,0.49569483146182514,0.04463318201786499,1524,0.012990333964097581,-0.012906281564434494,-0.02108182348150474,9.835444793658785e-06,1.0468052533580972,1.0008712618981113,0.455,1.0238382576281042
GranzymeB,CD16,0.495423647768768,0.008576842525182008,258,0.0021991510254180946,-0.008825648686056424,-0.009455705622256111,0.002503130786814441,1.0299103361220248,1.054185060136043,0.035,1.0420476981290339
CD138,Vimentin,0.4952855286255855,0.006597641832968612,202,0.0017218159191257948,-0.025544299416853763,-0.05094710425248631,2.1204230373557873e-18,0.8139207950195751,0.8512059916689928,1.0,0.832563393344284
PD-L1,Vimentin,0.49528129177056424,0.012613247110798092,394,0.003358393426413679,-0.02579692184131876,-0.040647534565499244,9.80906149144952e-19,0.8601840425760967,0.8782663225528705,1.0,0.8692251825644837
PanCK,GranzymeB,0.49501531210768984,0.005317434740573638,66,0.0005625735181302102,-0.007929704606436255,-0.01471589478279762,0.006606122970322317,1.0323915036932392,0.9188227313134963,1.0,0.9756071175033678
PanCK,CD163,0.4949265058767222,0.04694164152709872,1805,0.01538553333674287,-0.03415456967655245,-0.06714380020950363,1.247560265360428e-31,1.02944830669637,0.9391218707395546,1.0,0.9842850887179623
Ki-67,CD11c,0.49491643628050996,0.020425107937562272,369,0.0031452973968189024,-0.005644481217460906,-0.037689708097702515,0.05319599720472827,0.8311293156040646,0.7966916145905185,1.0,0.8139104650972915
CD4,CD68,0.4948079509065224,0.13370384092873905,5413,0.04613955232786103,-0.029986073419725017,0.05604503432776632,9.331188438777333e-25,0.848752733456396,0.8679033350581119,1.0,0.8583280342572539
Ki-67,CD163,0.49446491434658146,0.02435681448273893,853,0.007270836529773777,-0.015752581429245113,-0.07564260623710613,6.821639112057475e-08,0.9333227199901353,0.9168908438745058,1.0,0.9251067819323205
GranzymeB,CD31,0.4944248632833971,0.0055289347585698485,165,0.0014064337953255254,-0.01719910251176611,-0.022632473215146928,3.830287561003383e-09,0.8131772782208173,0.8421954078306734,1.0,0.8276863430257453
CD11c,CD31,0.49409155454602327,0.07004004561487256,2641,0.0225114645663922,-0.032620192141829346,0.012278752197227282,2.601637223109575e-05,0.8884415465812703,0.9227362317801505,1.0,0.9055888891807105
PD-L1,CD31,0.4940796294458432,0.01704638049607249,523,0.004457968939122726,-0.016457518624764026,0.00714135873430344,0.014443377904141599,0.7395347434616855,0.7335680298974491,1.0,0.7365513866795672
CD138,PanCK,0.4938674672161045,0.0031196381219778507,40,0.0003409536473516425,-0.005751683884117481,-0.028424772420375766,0.04883313427519748,0.24380433128859336,0.2720023411351388,1.0,0.2579033362118661
alphaSMA,CD16,0.4937411212623253,0.09047708138447147,4836,0.04122129596481358,-0.10349298843669938,-0.08419744703126562,1.591206160460883e-183,0.9714869721070231,1.0229275733316292,1.0,0.9972072727193262
CD3E,PTEN,0.49348226178316745,0.043502360177370906,2433,0.02073850560016366,-0.1860943182706845,-0.1806918101328295,0.0,0.7844768493040101,0.8076053497202279,1.0,0.796041099512119
CD20,PD-L1,0.4932507004926214,0.010195541352811383,134,0.0011421947186280026,-0.014076225655593945,-0.01887522553660707,1.4245685254785513e-06,0.6871004780805003,0.7073882907203067,1.0,0.6972443844004035
PanCK,CD45RO,0.49320701138258494,0.043295688688349286,1660,0.014149576365093166,-0.043421110427734895,-0.08365292449158733,4.489471381668033e-50,0.9801840149246787,0.8982120184102677,1.0,0.9391980166674732
Ki-67,CD20,0.49299671858774496,0.021298641492056184,370,0.0031538212380026937,-0.008932062754527997,-0.03389443331825089,0.0022177109426943704,0.591070454301157,0.5685664437336435,1.0,0.5798184490174003
CD4,Ki-67,0.492971838281165,0.026040983964696115,596,0.005080209345539474,-0.0046895472984512755,-0.03962482784938409,0.1082207252832172,0.7662378728016546,0.7934249704423961,1.0,0.7798314216220253
Ki-67,VISTA,0.4920191246931328,0.038057246018111404,1307,0.01114066042721492,-0.015092511843767654,-0.0434213444826383,2.344907623721003e-07,0.9377038401240391,0.9190098370734333,1.0,0.9283568385987362
GranzymeB,Beta-catenin,0.49188221800578624,0.00328670487795102,82,0.0006989549770708673,-0.014684744092693608,-0.03452925146838171,4.904943359829487e-07,0.8125708146654789,0.8185078980007963,1.0,0.8155393563331376
CD68,CD31,0.4914380760612661,0.10533026318293402,5535,0.047179460952283536,-0.10453086944940566,-0.04804932693385028,6.327754712838883e-61,0.9588072864826761,0.9295302325758591,1.0,0.9441687595292676
Ki-67,CD45RA,0.49136812995504753,0.030991430260047283,839,0.007151502753200702,-0.012777221505346256,-0.03930549597668278,1.2057279909681959e-05,0.7091064019408043,0.6785601136595788,1.0,0.6938332578001916
CD4,PD-1,0.4904504552911367,0.0880197164164773,2750,0.023440563255425425,-0.015764942666484292,0.013362247113453707,4.71794280694757e-06,0.9497768188120754,0.9498039073072784,1.0,0.9497903630596769
GranzymeB,alphaSMA,0.49042267019545005,0.005394135945462969,163,0.0013893861129579434,-0.019560552907063,-0.026728842328913715,2.078576286328365e-11,0.8212873177915344,0.825914909332619,1.0,0.8236011135620767
CD163,CD31,0.4903403245889836,0.09888375454009546,5200,0.04432397415571353,-0.09554413011297598,-0.042135689346751375,2.9641447083977283e-47,0.946639850853516,0.9386389954490949,1.0,0.9426394231513054
CD68,alphaSMA,0.48997413044511934,0.08860500195534368,4758,0.04055643635247788,-0.10989120690982236,-0.09661294963398706,3.0293132601622196e-241,0.9933635020269178,0.9438985698451416,1.0,0.9686310359360297
HLA-DR,alphaSMA,0.4898675089318277,0.08923869811215059,4779,0.04073543701733749,-0.1383017296338062,-0.10232244254409095,1.7069711734529286e-270,0.9410938955465725,0.897889782302861,1.0,0.9194918389247168
PD-L1,alphaSMA,0.48957472203679725,0.013545177339110898,422,0.0035970609795598287,-0.02132188391443633,-0.01948915445848491,2.4566491566220292e-11,0.6798411691619418,0.6477218136138299,1.0,0.6637814913878859
LAG-3,CD138,0.489488112933934,0.00752892692978285,190,0.0016195298249203022,-0.010576421609582144,-0.026650657426318797,0.00029157936610890007,0.6313335067995933,0.616980357895413,1.0,0.6241569323475031
CD3E,CD16,0.489411153300155,0.10877119690093238,5728,0.048824562300755214,-0.08125687346274886,-0.045345585703441535,1.875326306043764e-54,0.9332984848132901,0.9470814899869235,1.0,0.9401899874001068
PD-L1,CD45RA,0.4891953551027765,0.010472783691763996,243,0.0020712934076612287,-0.0200333400135712,-0.030767342499432616,6.772353243677363e-12,0.6161091201797645,0.6043971909317248,1.0,0.6102531555557447
Beta-catenin,PD-L1,0.4890641935232155,0.009041243459526008,235,0.0020031026781909,-0.016213173891928032,-0.03793371310482381,2.7985188414733532e-08,0.6716930851479822,0.6885704797899984,1.0,0.6801317824689903
